date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 29,home,Skyline,L,5-3,5,3,2,win,20120329_srkd,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 27,home,Gavilan,W,11-0,11,0,11,win,20120327_1sa8,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 22,home,Hartnell,W,10-7,10,7,3,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 20,home,San Francisco,W,7-5,7,5,2,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 17,home,Monterey,W,4-2,4,2,2,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 16,home,Chabot,W,9-6,9,6,3,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 15,home,Skyline,W,7-3,7,3,4,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 10,home,Hartnell,W,15-3,15,3,12,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 8,home,Canada,W,13-5,13,5,8,win,20120308_ado5,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 6,home,Mission,W,11-6,11,6,5,win,20120306_9yf9,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Mar 2,home,Cabrillo,W,5-4,5,4,1,win,20120302_jrgn,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 29,home,Sacramento City,W,5-4,5,4,1,win,20120229_ht6d,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 28,home,Gavilan,L,6-5,6,5,1,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 26,home,Feather River,L,5-1,5,1,4,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 25,home,Cosumnes River,L,2-0,2,0,2,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 24,home,Diablo Valley,L,6-1,6,1,5,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 21,home,Diablo Valley,W,5-2,5,2,3,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 18,home,West Valley,W,7-5,7,5,2,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 17,home,West Valley,W,5-0,5,0,5,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 14,home,San Mateo,L,4-3,4,3,1,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 11,home,Lassen,W,2-1,2,1,1,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 9,home,Santa Rosa,L,5-3,5,3,2,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 4,home,Sierra,L,11-0,11,0,11,win,,,,,,,,,,,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
Feb 3,home,Reedley,W,7-5,7,5,2,win,20120203_z2bh,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Ohlone,ohlone,collincrowlx8g7,Collin Crowl
